Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions,Year,Date
British Columbia,    High Wage,Standard Insulation & Siding Ltd.,"Surrey, BC V3W 8J9",7611-Construction trades helpers and labourers,,,4.0,2019,July 2019
British Columbia,    High Wage,Striker Construction Ltd.,"Surrey, BC V3W 3N5",7271-Carpenters,,,2.0,2019,July 2019
British Columbia,    High Wage,Stuart Howard Architects Inc,"Vancouver, BC V5Y 1J6",2151-Architects,,,1.0,2019,July 2019
British Columbia,    High Wage,Style Mart Collections Ltd.,"Surrey, BC V3W 1R1",0621-Retail and wholesale trade managers,,,1.0,2019,July 2019
British Columbia,    High Wage,Superior Designer Kitchen Ltd.,"SURREY, BC V3W 3H7",7272-Cabinetmakers,,,3.0,2019,July 2019
British Columbia,    High Wage,Sushinomichi Restaurant Ltd.,"LANGLEY, BC V4W 3P9",6322-Cooks,,,1.0,2019,July 2019
British Columbia,    High Wage,T.S.S Enterprises Ltd.,"Surrey, BC V3S 1H7",7271-Carpenters,,,2.0,2019,July 2019
British Columbia,    High Wage,Tan & Tone YouTan Studios Ltd,"NORTH VANCOUVER, BC V7R 3B8",4163-Business development officers and marketing researchers and consultants,,,1.0,2019,July 2019
British Columbia,    High Wage,Tandoori Fusion Indian Cuisine Ltd,"Vancouver, BC V6K 2G7",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,    High Wage,Thunderbird Show Park Ltd.,"LANGLEY, BC V1M  3W","0513-Recreation, sports and fitness program and service directors",,,1.0,2019,July 2019
British Columbia,    High Wage,Trans Empire Logistics Ltd.,"SURREY, BC V3V 7X4",0731-Managers in transportation,,,1.0,2019,July 2019
British Columbia,    High Wage,Transworld Security Services Ltd.,"SURREY, BC V3W 5B5",1221-Administrative officers,,,1.0,2019,July 2019
British Columbia,    High Wage,Vancouver Truck Terminal Inc.,"Richmond, BC V7A 4X6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",,,1.0,2019,July 2019
British Columbia,    High Wage,VanWest College Ltd.,"VANCOUVER, BC V6E 1H8","0124-Advertising, marketing and public relations managers",,,1.0,2019,July 2019
British Columbia,    High Wage,Vinjun Trucking Ltd.,"ABBOTSFORD, BC V2T 5A6",7511-Transport truck drivers,,,2.0,2019,July 2019
British Columbia,    High Wage,Vivid Nail Lounge Kits Inc.,"VANCOUVER, BC V6J 1N3",1241-Administrative assistants,,,1.0,2019,July 2019
British Columbia,    High Wage,Weissach Limited Partnership,"VANCOUVER, BC V6J 1H7","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",,,1.0,2019,July 2019
British Columbia,    High Wage,Wescor Contracting Ltd,"Victoria, BC V9A 4V2","7284-Plasterers, drywall installers and finishers and lathers",,,2.0,2019,July 2019
British Columbia,    High Wage,Westech Diesel Ltd.,"VANDERHOOF, BC V0J 3A0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",,,1.0,2019,July 2019
British Columbia,    High Wage,Xpertan Enterprises Ltd,"Delta, BC V3M 5V9",6321-Chefs,,,1.0,2019,July 2019
British Columbia,    High Wage,Zodiac Hurricane Technologies Inc.,"Delta, BC V4G 1A7",2253-Drafting technologists and technicians,,,1.0,2019,July 2019
British Columbia,   Low Wage,0769323 BC Ltd.,"GOLDEN, BC V0A 1H0",6513-Food and beverage servers,,,1.0,2019,July 2019
British Columbia,   Low Wage,0816130 BC Ltd,"Kelowna, BC V1V 1S1",0631-Restaurant and food service managers,,,1.0,2019,July 2019
British Columbia,   Low Wage,0834758 B.C. Ltd.a/o Cattle Cafe,"RICHMOND, BC V6V 2G6",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,0928018 BC Ltd,"Abbotsford, BC V2S 2C1",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,0973081 BC Ltd,"SURREY, BC V3W 9N8",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,0973081 BC Ltd,"SURREY, BC V3W 9N8","6711-Food counter attendants, kitchen helpers and related support occupations",,,2.0,2019,July 2019
British Columbia,   Low Wage,0977130 BC Ltd. o/a Sushi Langford,"Langford, BC V9B 3R5",6322-Cooks,,,2.0,2019,July 2019
British Columbia,   Low Wage,0981111 BC Ltd. o/a Menchies Frozen Yogurt,"Burnaby, BC V5H 3W3","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,0990260 BC Ltd,"VANCOUVER, BC V5T 3G7",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,0991999 B.C. LTD,"VANCOUVER, BC V6J 1M7",6513-Food and beverage servers,,,1.0,2019,July 2019
British Columbia,   Low Wage,1031230 B.C. Ltd.,"Vancouver, BC V6H 4C1","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,1036152 B.C. Ltd,"BURNABY, BC V5H 2E9","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,1054080 BC Ltd.,"Chilliwack, BC V2P 2M6","6711-Food counter attendants, kitchen helpers and related support occupations",,,3.0,2019,July 2019
British Columbia,   Low Wage,1064003 B.C Ltd o/a Liuyishou Hot Pot - Robson,"VANCOUVER, BC V6G 1C2","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,1077989 B.C. Ltd. o/a Trust Pro,"RICHMOND, BC V6Y 2B2",1222-Executive assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,1081729 BC Ltd. dba Genie's Stitch,"NEW WESTMINSTER, BC V3L 5V1",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,1085357 B.C. LTD. o/a Chevron Town Pantry,"PRINCE GEORGE, BC V2N 4V8",0621-Retail and wholesale trade managers,,,1.0,2019,July 2019
British Columbia,   Low Wage,1087068 BC Ltd.,"ABBOTSFORD, BC V2T 5E5",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,1087131 BC Ltd.  o/a Togo Sushi_SFU,"BURNABY, BC V5A 0A7",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,1110095 BC Ltd,"RICHMOND, BC V6X 2C9",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,1122466 BC Ltd. o/a Spice Art Indian Cuisine,"PORT COQUITLAM, BC V3B 1T3","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,1169193 BC Ltd.,"SURREY, BC V3V 1W6",6322-Cooks,,,2.0,2019,July 2019
British Columbia,   Low Wage,2010 Custom Homes Inc,"SURREY, BC V3V 1K1","1123-Professional occupations in advertising, marketing and public relations",,,1.0,2019,July 2019
British Columbia,   Low Wage,457057 B.C. Ltd.,"VICTORIA, BC V8T 2C3",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,4-Khans Food Enterprise Ltd,"SURREY, BC V3V 4B8","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,511407 BC Ltd. o/a Blueberry Esso,"Wonowon, BC V0C 2N0",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,546185 BC Ltd o/a Mr Rooter Plumbing,"NEW WESTMINSTER, BC V3L 1A7",7611-Construction trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,601426 BC LTD,"Vancouver, BC V6G 2L7",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,88th Season's Mart,"DELTA, BC V4C 3C9",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,A Class Painting Ltd.,"SURREY, BC V3W 0E4",7611-Construction trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,A.D.G.S Enterprises Ltd.,"NEW WESTMINSTER, BC V3M 3S3",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,A-1 Truss (2002) Ltd,"Surrey, BC V3W 4G2","9619-Other labourers in processing, manufacturing and utilities",,,3.0,2019,July 2019
British Columbia,   Low Wage,AAA Enterprises Inc.,"BURNABY, BC V5C 3M2",1521-Shippers and receivers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Absolute Lumber Products Ltd.,"Abbotsford, BC V2S 7W6","9614-Labourers in wood, pulp and paper processing",,,3.0,2019,July 2019
British Columbia,   Low Wage,Agom Holdings Corporation o/a Subway,"Sparwood, BC V0B 2G0",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Ajay Painting Co.,"SURREY, BC V3W 8A7",7294-Painters and decorators (except interior decorators),,,2.0,2019,July 2019
British Columbia,   Low Wage,Alfa Pizza Ltd.(1979)Ltd.,"DELTA, BC V4L 2A2","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Altium Building Corporation,"Surrey, BC V3Z 3X1",9612-Labourers in metal fabrication,,,1.0,2019,July 2019
British Columbia,   Low Wage,APAK Systems Inc,"VANCOUVER, BC V5K 1B6",9473-Binding and finishing machine operators,,,1.0,2019,July 2019
British Columbia,   Low Wage,Auberge Hotels Inc.,"VANCOUVER, BC V6C 1B6","6721-Support occupations in accommodation, travel and facilities set-up services",,,1.0,2019,July 2019
British Columbia,   Low Wage,Auto Den Repair Ltd.,"SURREY, BC V3R 0W4",7612-Other trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,B Prince Roofing Ltd.,"SURREY, BC V2V 2B4",7291-Roofers and shinglers,,,3.0,2019,July 2019
British Columbia,   Low Wage,Balbir Auto Repair Ltd,"Surrey, BC V3W 9G2",7535-Other automotive mechanical installers and servicers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Bee Haven Consulting Inc,"NORTH VANCOUVER, BC V7N 4J1",4214-Early childhood educators and assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,Bibi's Kitchen Ltd,"VANCOUVER, BC V6A 0C1",0631-Restaurant and food service managers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Bradner BC Organic Feed Ltd.,"Abbotsford, BC V4X 2E8","9461-Process control and machine operators, food, beverage and associated products processing",,,1.0,2019,July 2019
British Columbia,   Low Wage,Breakfast Table Eatery Group Ltd.  o/a Breakfast Table,"Vancouver, BC V6H 1H6",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,Can-Asia Logistics Management Ltd,"SURREY, BC V3S 8E5","6733-Janitors, caretakers and building superintendents",,,1.0,2019,July 2019
British Columbia,   Low Wage,Canstar Restorations LP,"COQUITLAM, BC V3K 6V5",6732-Specialized cleaners,,,4.0,2019,July 2019
British Columbia,   Low Wage,Celebrity Garments Ltd.,"COQUITLAM, BC V3K 1L9",9446-Industrial sewing machine operators,,,4.0,2019,July 2019
British Columbia,   Low Wage,Cinco De Mayo Foods Ltd,"NORTH VANCOUVER, BC V7M 1A4",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,City Furniture & Appliances (W. Kelowna) Ltd.,"KELOWNA, BC V1Y 2E4","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Cleanestouch Commercial Cleaning Inc o/a Cleanestouch,"North Vancouver, BC V7P 3P3",6315-Cleaning supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Coleman Lube and Oil Corp.,"LANGLEY, BC V2Y 1M7",7535-Other automotive mechanical installers and servicers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Coppersmith Enterprises Ltd,"Richmond, BC V7A 1N6","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Cribs to Crayons Day Care Ltd.,"Coquitlam, BC V3C 2H9",4214-Early childhood educators and assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,Custom Pro Exteriors Ltd.,"VICTORIA, BC V9C 4C5",7441-Residential and commercial installers and servicers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Daniel LS Enterprises Ltd. o/a Sushi Yama,"Chilliwack, BC V2R 6E7","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Delta Gymnastics Society,"Delta, BC V4K 3X3",5252-Coaches,,,1.0,2019,July 2019
British Columbia,   Low Wage,Dhesi Electric Ltd.,"Surrey, BC V3W 1R1",7611-Construction trades helpers and labourers,,,2.0,2019,July 2019
British Columbia,   Low Wage,Dockendorf Hospitality Inc.,"VANCOUVER, BC V5Y 3Z5",6321-Chefs,,,1.0,2019,July 2019
British Columbia,   Low Wage,Dougwin Holdings Inc.,"Vancouver, BC V5Y 1W5",6315-Cleaning supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Dr. M. Kwon Inc.  o/a Chrysalis Dental Centre,"BURNABY, BC V5H 4M4",1241-Administrative assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,Dr. Marlon A. Moldez Inc.  o/a Orthodontics Victoria,"VICTORIA, BC V8R 6R3",1243-Medical administrative assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,EK Enterprises Ltd.,"Abbotsford, BC V2T 5R1","6711-Food counter attendants, kitchen helpers and related support occupations",,,2.0,2019,July 2019
British Columbia,   Low Wage,Elegance Nails Ltd,"VICTORIA, BC V9B 5E3","6562-Estheticians, electrologists and related occupations",,,2.0,2019,July 2019
British Columbia,   Low Wage,Emkor Construction Ltd.,"RICHMOND, BC V6W 1M4",7611-Construction trades helpers and labourers,,,2.0,2019,July 2019
British Columbia,   Low Wage,Eva Dosa House Inc,"Vancouver, BC V6E 1N4",6322-Cooks,,,2.0,2019,July 2019
British Columbia,   Low Wage,EZZ Cutz Ltd.,"Surrey, BC V3W 4E9",6341-Hairstylists and barbers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Fair Waves Coffee Inc. o/a Waves Coffee House,"NEW WESTMINSTER, BC V3M 1B2",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Fast Cell Repair Ltd.,"SURREY, BC V3X 2E2",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Free Hawk Trading Inc.,"SURREY, BC V3R 0J6","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Ga Hyang Ru Restaurant Ltd.,"North Vancouver, BC V7M 2H5",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,Galaxy Roofing Ltd.,"SURREY, BC V3S 2X3",7611-Construction trades helpers and labourers,,,2.0,2019,July 2019
British Columbia,   Low Wage,Gavin's Building Maintenance Ltd,"SURREY, BC V3X 2L9",6731-Light duty cleaners,,,2.0,2019,July 2019
British Columbia,   Low Wage,Golden Goose Holdings Ltd. o/a McDonald's,"Whistler, BC V0N 1T0",6311-Food service supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,Golden Village Lodge,"Golden, BC V0A 1H3",1311-Accounting technicians and bookkeepers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Graf Restoration 1956 Ltd.,"Atlin, BC V0W 1A0","6313-Accommodation, travel, tourism and related services supervisors",,,1.0,2019,July 2019
British Columbia,   Low Wage,Green Leaf Vietnamese Bistro Ltd.,"Victoria, BC V8X 5G7",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,Gurveer Drywall Ltd,"Surrey, BC V3W 4G2",7611-Construction trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,H. K. Commerce and Industry Suppliers dba Koerner's Pub,"VANCOUVER, BC V6T 1Z2",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,Hai-Na Holdings Inc. o/a Lucky Clover Daycare Center,"SURREY, BC V3S 1P3",4214-Early childhood educators and assistants,,,2.0,2019,July 2019
British Columbia,   Low Wage,Hundal Bros. Plumbing & Heating Ltd,"SURREY, BC V3W 0A6",7611-Construction trades helpers and labourers,,,4.0,2019,July 2019
British Columbia,   Low Wage,Ichiban Food & Service Ltd.,"Courtenay, BC V9N 2R5",6321-Chefs,,,1.0,2019,July 2019
British Columbia,   Low Wage,Island Afrikan Supermarket Inc.,"VICTORIA, BC V8T 4E6",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,J. Mack Food Services Inc,"Vancouver, BC V7Y 1A1","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Jambo Grill & Goodmorning Paan Ltd.  o/a Jambo Grill Tandoor & Paan House,"Vancouver, BC V5R 5K3",6322-Cooks,,,2.0,2019,July 2019
British Columbia,   Low Wage,JDS Ventures Ltd.,"Surrey, BC V3W 1R1",1431-Accounting and related clerks,,,1.0,2019,July 2019
British Columbia,   Low Wage,JHC Restaurant Ltd.,"NORTH VANCOUVER, BC V7L 3V9",6322-Cooks,,,1.0,2019,July 2019
British Columbia,   Low Wage,JJM Framing Ltd.,"SURREY, BC V3W 0L7",7611-Construction trades helpers and labourers,,,2.0,2019,July 2019
British Columbia,   Low Wage,JV Bike Sales and Rentals Ltd,"VANCOUVER, BC V6Z 1B1",6211-Retail sales supervisors,,,1.0,2019,July 2019
British Columbia,   Low Wage,K M Framing Ltd.,"SURREY, BC V3W 1W8",7611-Construction trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Kalra & Associates,"Surrey, BC V3W 1R1",1311-Accounting technicians and bookkeepers,,,2.0,2019,July 2019
British Columbia,   Low Wage,Kalvin's Restaurant Ltd,"Vancouver, BC V5P 3V4","6711-Food counter attendants, kitchen helpers and related support occupations",,,2.0,2019,July 2019
British Columbia,   Low Wage,Laurus Travel Inc.,"Vancouver, BC V5Z 0E9","6313-Accommodation, travel, tourism and related services supervisors",,,1.0,2019,July 2019
British Columbia,   Low Wage,Law Courts Inn Restaurant Inc.,"VANCOUVER, BC V6Z 2E1",6513-Food and beverage servers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Libra Cleaners Inc.,"VANCOUVER, BC V6M 3W6","0651-Managers in customer and personal services, n.e.c.",,,1.0,2019,July 2019
British Columbia,   Low Wage,Little Wonders Montessori Childcare and Preschool Ltd.,"ABBOTSFORD, BC V2S 3Y2",4214-Early childhood educators and assistants,,,1.0,2019,July 2019
British Columbia,   Low Wage,Mario's Gelati Ltd,"VANCOUVER, BC V5T 1A1","9461-Process control and machine operators, food, beverage and associated products processing",,,1.0,2019,July 2019
British Columbia,   Low Wage,Marvel Woodworks Ltd.,"RICHMOND, BC V6X 2P1","7204-Contractors and supervisors, carpentry trades",,,1.0,2019,July 2019
British Columbia,   Low Wage,McIattin Investment Ltd,"Salmon Arm, BC V1E 3B8",6322-Cooks,,,4.0,2019,July 2019
British Columbia,   Low Wage,Meta Thai Restaurant Ltd.,"Burnaby, BC V5H 2B3",6513-Food and beverage servers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Metrotown Restaurant Ltd.,"Burnaby, BC V5H 2G2","6711-Food counter attendants, kitchen helpers and related support occupations",,,2.0,2019,July 2019
British Columbia,   Low Wage,Modern Design Stucco Ltd,"RICHMOND, BC V7E 1N5",7611-Construction trades helpers and labourers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Modern Man Barber Shop Ltd.,"VANCOUVER, BC V6J 1G1",6341-Hairstylists and barbers,,,1.0,2019,July 2019
British Columbia,   Low Wage,Mr. India Meats & Restaurant Ltd,"ABBOTSFORD, BC V2T 1V6","6711-Food counter attendants, kitchen helpers and related support occupations",,,1.0,2019,July 2019
British Columbia,   Low Wage,Mugshots Cafe,"FERNIE, BC V0B 1M0",6311-Food service supervisors,,,1.0,2019,July 2019
